net,length_um
mgmt_buffers.la_oenb_core\[95\],768.78
net2472,768.36
net1086,768.26
net2166,768.14
net1604,768.05
net1598,767.66
net1765,767.48
mgmt_buffers.mprj_logic1\[436\],766.66
mgmt_buffers.mprj_dat_o_user\[24\],766.56
mgmt_buffers.la_data_in_core\[94\],765.8
mgmt_buffers.mprj_logic1\[230\],765.78
soc.core.RAM256.WE0\[2\],765.53
net1626,765.28
net2539,765.28
net2543,765.1
mgmt_buffers.mprj_logic1\[232\],765.06
soc.core.la_out_storage\[35\],763.52
net2702,760.45
mgmt_buffers.mprj_logic1\[203\],760.05
net12995,759.58
mgmt_buffers.mprj_logic1\[451\],758.34
net3019,757.66
mgmt_buffers.mprj_dat_o_user\[27\],757.44
net1014,756.46
net957,756.2
net2717,755.82
net26,755.31
gpio_control_bidir_1\[0\].user_gpio_in,755.18
soc.core.la_out_storage\[26\],754.8
mgmt_buffers.mprj_dat_i_user\[10\],754.66
net846,754.41
mgmt_buffers.la_data_in_core\[120\],753.32
net588,753.07
mgmt_buffers.la_data_in_mprj_bar\[26\],752.76
net2418,752.435
mgmt_buffers.la_oenb_core\[96\],752.2
net1750,751.86
net2551,751.74
mgmt_buffers.mprj_dat_o_core\[26\],750.78
net542,750.455
net2466,749.54
net1585,748.84
net2820,748.72
mgmt_buffers.mprj_dat_o_core\[16\],748.34
net440,748.3
_03425_,747.9
net1588,747.88
net1595,747.87
net1442,747.7
mgmt_buffers.mprj_logic1\[3\],746.76
net2497,746.64
mgmt_buffers.la_oenb_core\[107\],746.36
net2122,746
net830,745.7
mgmt_buffers.mprj_logic1\[271\],745.66
net4104,745.095
soc.core.la_oe_storage\[127\],744.82
mprj_io_in_3v3[1],744.65
_13970_,743.24
net2464,742.46
mgmt_buffers.mprj_logic1\[234\],742.24
mgmt_buffers.mprj_adr_o_user\[11\],741.97
mgmt_buffers.mprj_dat_o_core\[27\],741.62
net454,741.16
net2541,740.96
pll.clockp_buffer_in\[1\],739.88
net2597,739.36
soc.core.RAM256.WE0\[1\],739.08
mgmt_buffers.mprj_dat_o_core\[9\],738.96
mgmt_buffers.mprj_logic1\[428\],738.16
net2192,737.755
net2536,737.72
mgmt_buffers.mprj_logic1\[136\],737.33
net2091,737.2
mgmt_buffers.mprj_logic1\[48\],737.04
mgmt_buffers.mprj_logic1\[432\],736.58
mgmt_buffers.mprj_dat_o_core\[18\],736.52
net1472,736.09
net1532,735.65
net2093,734.83
mgmt_buffers.mprj_logic1\[449\],734.37
net1048,733.59
net1526,733.45
net2547,732.72
soc.core.RAM256.WE0\[3\],732.14
mgmt_buffers.mprj_logic1\[152\],731.84
net2538,731.8
mgmt_buffers.la_data_in_core\[91\],731.52
net13028,731.37
mgmt_buffers.mprj_logic1\[115\],731
net2759,729.16
net1547,728.58
net1067,728.495
soc.core.hk_dat_i\[5\],727.97
net1211,727.48
net5670,727.275
net2092,727.06
net1540,726.9
_03423_,726.86
_03780_,726.18
net2698,725.56
net4290,724.94
net10744,724.86
mgmt_buffers.mprj_adr_o_core\[30\],724.56
_11311_,724.04
_11218_,723.92
net1603,723.85
soc.core.RAM256.Do0_pre\[0\]\[27\],723.83
net438,722.94
soc.core.hk_dat_i\[12\],722.69
mgmt_buffers.la_data_in_core\[95\],722.38
net1593,722.24
mgmt_buffers.mprj_dat_o_user\[30\],721.74
net439,721.37
net13044,721.18
soc.core.la_out_storage\[27\],720.75
mgmt_buffers.mprj_logic1\[145\],720.14
net2420,718.77
net2164,718.33
mgmt_buffers.mprj_logic1\[344\],718.03
mgmt_buffers.mprj_dat_o_core\[29\],717.9
net2109,717.44
mgmt_buffers.mprj_dat_o_user\[29\],716.56
net2489,716.48
mgmt_buffers.la_oenb_core\[102\],716.42
mgmt_buffers.mprj_dat_o_core\[21\],716.12
net2406,715.38
net1597,715.135
_04264_,714.62
mgmt_buffers.la_oenb_core\[106\],714.54
mgmt_buffers.mprj_adr_o_user\[2\],714.22
soc.core.hk_dat_i\[3\],714.19
net1296,713.96
net1864,713.94
net1868,713.8
soc.core.la_oe_storage\[46\],712.92
mgmt_buffers.mprj_dat_o_core\[22\],712.84
soc.core.la_oe_storage\[111\],712.21
net1979,712
net1255,711.395
net401,711.38
net1767,710.64
net806,710.38
net13042,710.01
net13051,709.44
mgmt_buffers.la_oenb_core\[105\],709.12
mgmt_buffers.la_data_in_core\[89\],709.08
mgmt_buffers.mprj_dat_o_user\[28\],708.88
mgmt_buffers.la_oenb_core\[94\],708.86
net1583,708.1
net1605,708.06
mgmt_buffers.la_data_in_enable\[115\],707.76
mgmt_buffers.la_oenb_core\[98\],707.08
mgmt_buffers.mprj_dat_o_core\[30\],707.02
net1005,705.78
net2527,705.64
mgmt_buffers.mprj_logic1\[155\],705.04
mgmt_buffers.la_oenb_core\[89\],704.7
mgmt_buffers.mprj_logic1\[450\],704.28
net2084,703.88
net1293,703.72
mgmt_buffers.mprj_logic1\[363\],702.52
mgmt_buffers.mprj_logic1\[433\],702.46
net2529,702.36
mgmt_buffers.la_oenb_core\[97\],701.42
net1802,701.28
mgmt_buffers.mprj_dat_i_user\[0\],700.86
mgmt_buffers.mprj_dat_o_core\[8\],700.82
mgmt_buffers.la_data_in_enable\[107\],700.08
net545,698.475
mgmt_buffers.mprj_dat_o_core\[31\],698.18
net1205,697.83
net2825,697.48
net2746,696.98
net2505,696.56
mgmt_buffers.mprj_dat_o_user\[31\],695.64
net1607,695.14
net2512,694.42
net2561,694.36
net1525,694.3
net437,694.14
mgmt_buffers.la_oenb_core\[99\],694.1
net1831,694.06
mgmt_buffers.mprj_logic1\[173\],693.2
net997,692.86
mgmt_buffers.mprj_stb_o_user,692.72
net2724,692.295
mgmt_buffers.mprj_dat_o_core\[24\],692.16
net544,692.13
net1933,691.86
mgmt_buffers.mprj_dat_o_core\[11\],690.04
net1710,689.62
_11282_,689.52
net13055,689.16
soc.core.hk_dat_i\[11\],688.97
mgmt_buffers.mprj_dat_i_core_bar\[16\],688.7
net1340,688.56
net1029,688.51
net1964,688.33
mgmt_buffers.la_oenb_core\[91\],688.02
net1433,687.82
mgmt_buffers.mprj_adr_o_user\[12\],687.58
net2740,687.4
net13057,687.18
mgmt_buffers.mprj_dat_i_user\[11\],687.16
net1586,686.91
net2509,686.82
_11257_,686.71
net2198,686.58
net2528,686.53
net2424,686.42
net13054,686.18
net2463,685.76
net447,685.7
net2208,685.28
net2293,685.14
net2307,685.04
net1109,684.87
mgmt_buffers.mprj_dat_i_core_bar\[0\],684.84
_04263_,684.82
mgmt_buffers.mprj_logic1\[273\],684.62
mgmt_buffers.mprj_dat_o_core\[20\],684.42
soc.core.RAM256.Do0_pre\[0\]\[23\],683.19
net9502,683.04
net1292,682.8
mgmt_buffers.mprj_logic1\[454\],682.59
net1173,682.43
net1325,682.35
mgmt_buffers.la_data_in_enable\[19\],682.28
net1794,682.16
net1010,681.77
net13016,681.7
net2138,681.6
mgmt_buffers.mprj_adr_o_user\[10\],681.42
mgmt_buffers.la_oenb_core\[119\],681.16
net2526,680.59
mgmt_buffers.mprj_logic1\[419\],680.5
net441,680.46
net2540,680.34
net2465,680.32
soc.core.hk_dat_i\[17\],680.21
net1865,680.02
net1719,679.42
_12041_,679.16
mgmt_buffers.la_data_in_enable\[122\],679.14
net2172,678.6
net1337,678.59
_04256_,678.38
mgmt_buffers.la_data_in_core\[10\],678.25
net2471,678.08
mgmt_buffers.mprj_dat_i_user\[8\],677.8
net13048,676.84
mgmt_buffers.la_data_in_core\[111\],676.32
net1136,676.115
net13014,675.48
net1456,675.46
net1474,675.44
net2701,674.79
net743,674.34
net1594,674.1
net450,674
mgmt_io_out\[8\],672.85
net4341,672.795
net2507,672.76
_04891_,672.46
net2508,672.46
net2500,672.16
soc.core.dff2_bus_dat_r\[9\],671.56
net2428,671.23
mgmt_buffers.mprj_logic1\[435\],671.04
_12045_,670.69
mgmt_io_out\[9\],670.51
net866,670.45
soc.core.hk_dat_i\[7\],670.27
net2566,669.96
mgmt_buffers.mprj_logic1\[426\],669.7
net1264,669.5
net2510,668.62
mgmt_buffers.mprj_logic1\[427\],668.4
mgmt_buffers.mprj_logic1\[263\],668.16
net2211,668.09
mgmt_buffers.mprj2_logic1,667.47
net2522,667.18
mgmt_buffers.mprj_logic1\[227\],666.66
net2727,666.66
mgmt_buffers.la_data_in_core\[86\],666.2
mgmt_buffers.la_data_out_core\[126\],666.135
net1797,665.6
mgmt_buffers.mprj_dat_i_core_bar\[6\],665.56
mgmt_buffers.mprj_logic1\[137\],665.52
net1020,665.435
mgmt_buffers.la_data_in_core\[2\],664.66
_12679_,664.65
_04272_,664.43
mgmt_buffers.mprj_dat_o_core\[0\],664.42
net2519,664.42
net1857,664.24
mgmt_buffers.la_oenb_core\[86\],664.02
net2525,663.88
mgmt_buffers.mprj_logic1\[37\],663.74
net897,662.475
mgmt_io_out\[11\],662.47
net1278,662.39
net2524,662.07
mgmt_buffers.mprj_logic1\[452\],662.02
net2220,661.26
mgmt_io_out\[7\],660.55
net2142,660.38
mgmt_buffers.mprj_sel_o_user\[0\],660
net2783,659.96
net833,659.335
net2191,658.98
mgmt_buffers.mprj_dat_i_core_bar\[8\],658.72
soc.core.debug_mode_storage,658.665
net1509,658.46
net1169,658.41
net2499,658.4
mgmt_buffers.mprj_dat_i_core_bar\[5\],658.38
net1627,658.31
soc.core.dff2_bus_dat_r\[6\],658.16
mgmt_buffers.mprj_logic1\[120\],658.08
_11149_,657.82
net2469,657.82
mgmt_buffers.mprj_logic1\[150\],657.765
net1870,657.72
net2482,657.5
net2578,657.08
net403,657
net2517,656.68
net1454,656.12
gpio_control_bidir_2\[2\].shift_register\[0\],655.92
mgmt_buffers.la_data_in_core\[4\],655.92
mgmt_buffers.la_data_in_enable\[116\],655.82
mgmt_buffers.user_clock2,655.74
net2521,655.61
mgmt_buffers.mprj_logic1\[422\],655.6
mgmt_io_out\[35\],655.58
net1783,655.52
net2801,655.38
net558,654.83
net1589,654.58
net546,654.57
mgmt_buffers.mprj_logic1\[133\],654.42
mgmt_buffers.la_data_in_core\[123\],654.34
mgmt_buffers.mprj_logic1\[264\],654.04
mgmt_buffers.la_data_in_core\[83\],653.76
net663,653.18
net1099,653.12
mgmt_buffers.la_data_in_core\[5\],652.8
mgmt_buffers.mprj_dat_i_core_bar\[18\],652.6
net1735,652.4
net1263,652.23
net2417,651.875
soc.core.dff2_bus_dat_r\[5\],651.4
net2571,651.32
mgmt_buffers.mprj_adr_o_user\[5\],651.22
mgmt_buffers.mprj_logic1\[267\],651.14
mgmt_buffers.mprj_dat_o_core\[15\],650.88
mgmt_io_out\[32\],649.94
mgmt_buffers.la_data_in_core\[85\],649.66
net1482,649.57
mgmt_buffers.mprj_dat_i_user\[22\],649.28
mgmt_buffers.mprj_logic1\[252\],649.14
soc.core.la_out_storage\[20\],648.98
mgmt_buffers.mprj_dat_o_core\[13\],648.51
mgmt_buffers.mprj_logic1\[424\],648.46
mgmt_buffers.la_oenb_core\[90\],648.42
net2518,648.03
net2200,647.78
net2494,647.78
mgmt_buffers.mprj_dat_i_user\[15\],647.6
mgmt_buffers.la_data_in_core\[126\],647.26
mgmt_buffers.mprj_logic1\[430\],647.2
_12015_,646.88
net1066,646.87
net2270,646.71
mgmt_buffers.mprj_logic1\[437\],646.68
mgmt_buffers.mprj_adr_o_user\[6\],646.34
mgmt_io_out\[4\],646.23
soc.core.la_out_storage\[97\],645.97
mgmt_buffers.mprj_we_o_user,645.92
net2178,645.9
net1952,645.875
mgmt_buffers.mprj_sel_o_user\[1\],645.5
mgmt_buffers.mprj_dat_i_user\[16\],645.46
gpio_control_in_1a\[5\].shift_register\[0\],644.96
net2506,644.96
net418,644.815
net1060,644.74
net1327,644.72
mgmt_buffers.la_oenb_core\[118\],644.16
_10768_,644.06
mgmt_buffers.la_data_in_enable\[124\],643.64
clknet_7_8__leaf_mgmt_buffers.caravel_clk,643.58
_12043_,643.54
net1508,643.16
mgmt_buffers.la_data_in_core\[124\],643.02
soc.core.hk_dat_i\[21\],642.99
mgmt_io_out\[12\],642.89
mgmt_buffers.mprj_logic1\[414\],642.54
mgmt_buffers.mprj_logic1\[352\],642.24
net2504,642
net2195,641.76
soc.core.slave_sel_r\[5\],641.7
net1018,641.665
mgmt_buffers.mprj_logic1\[44\],641.42
mgmt_buffers.mprj_logic1\[215\],641.28
mgmt_buffers.mprj_dat_i_core_bar\[7\],641.26
net1359,641.255
net2194,640.76
net25,640.71
mgmt_buffers.la_oenb_core\[83\],640.68
mgmt_buffers.mprj_logic1\[247\],640.68
net1600,640.51
net11766,640.3
net2082,638.52
net2515,637.83
soc.core.dff2_bus_dat_r\[0\],637.56
net2303,637.2
_03770_,637.12
mgmt_buffers.mprj_adr_o_core\[12\],636.94
gpio_control_bidir_1\[1\].user_gpio_in,636.68
net1247,636.64
net1616,636.315
net1326,636.24
_04959_,636.06
net1294,636
mgmt_buffers.la_data_in_core\[93\],635.92
net842,635.84
mgmt_buffers.mprj_sel_o_core\[3\],635.52
net2467,635.3
net2739,635.24
mgmt_io_out\[13\],635.11
net13018,634.8
net2557,634.72
mgmt_buffers.la_data_in_core\[14\],634.66
net1177,633.95
mgmt_io_out\[10\],633.93
mgmt_io_out\[34\],633.82
net10116,633.46
net2305,633.43
mgmt_buffers.mprj_logic1\[442\],633.36
mgmt_buffers.mprj_logic1\[429\],633.24
mgmt_buffers.user_reset,632.48
_11245_,632.32
mgmt_buffers.mprj_logic1\[128\],631.94
mgmt_buffers.mprj_logic1\[143\],631.74
mgmt_io_out\[37\],631.72
mgmt_buffers.mprj_adr_o_user\[13\],631.7
mgmt_buffers.la_data_in_core\[82\],631.58
mgmt_buffers.mprj_dat_i_user\[24\],631.12
net2353,630.81
net2516,630.32
mgmt_io_oeb\[36\],630.16
net2042,629.98
net2080,629.72
net2079,629.58
net587,629.22
net2774,628.72
mgmt_buffers.mprj_dat_i_core_bar\[15\],628.16
net2731,628.04
net1867,627.38
net1103,627.195
mgmt_buffers.mprj_logic1\[418\],627.14
net967,626.36
net1778,626.34
mgmt_buffers.mprj_dat_i_core_bar\[9\],625.94
mgmt_buffers.mprj_logic1\[443\],625.84
net2474,625.72
mgmt_buffers.la_data_in_core\[119\],625.54
net11767,625.54
net1721,625.45
_11188_,625.36
net28,625.32
soc.core.la_out_storage\[4\],625.24
mgmt_io_out\[33\],625.06
_12838_,625.015
net2266,624.805
net1468,624.745
_11332_,624.66
net1537,624.61
net2184,624.34
mgmt_buffers.la_data_in_core\[127\],624.12
net1450,623.8
mgmt_buffers.mprj_adr_o_user\[15\],623.76
net1328,623.4
net865,623.15
_11167_,622.88
mgmt_buffers.mprj_dat_i_user\[14\],622.1
net2501,622.04
_11234_,621.89
_11307_,621.66
net2204,621.11
net1548,620.82
mgmt_io_oeb\[37\],620.66
net6,620.18
net2804,620.02
mgmt_io_out\[36\],619.74
net2530,619.39
mgmt_buffers.la_oenb_core\[122\],619.36
net2716,619.36
_11181_,619.28
net1195,619.04
net543,618.68
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[22\],618.54
soc.core.dff2_bus_dat_r\[7\],618.52
mgmt_buffers.mprj_logic1\[431\],618.4
mgmt_buffers.la_data_in_core\[1\],618.26
soc.core.la_out_storage\[25\],618.16
net2427,618.12
mprj_io_in_3v3[26],618.04
net1279,617.82
net1470,617.73
ext_clk_sel,617.2
mgmt_buffers.mprj_dat_i_user\[23\],617.1
net1715,616.595
net1959,616.345
net402,616.14
mgmt_buffers.la_data_in_core\[121\],615.92
_10805_,615.9
net2225,615.74
soc.core.spi_enabled_storage,615.29
net1466,615.28
mgmt_buffers.mprj_logic1\[412\],615.07
net13041,614.62
net905,614.215
mgmt_buffers.mprj_dat_i_user\[18\],614.16
mgmt_buffers.la_oenb_core\[92\],613.62
net1073,613.535
mgmt_buffers.la_data_in_core\[118\],612.76
mgmt_buffers.mprj_dat_i_user\[13\],612.68
_12047_,612.57
net1734,612.56
mgmt_buffers.la_oenb_core\[82\],612.44
net2210,612.39
net465,612.19
net2089,612.18
soc.core.la_oe_storage\[8\],611.815
soc.core.la_out_storage\[62\],611.4
mgmt_buffers.mprj_adr_o_user\[8\],611.36
net1361,611.05
_11256_,610.98
mgmt_io_out\[29\],610.42
net2152,610.38
mgmt_buffers.user_irq_core\[2\],610.32
net1786,610.23
net1076,609.98
net13021,609.82
net2446,609.78
net1142,609.72
net2596,609.38
net1490,609.13
net2491,608.96
mgmt_buffers.mprj_logic1\[416\],608.68
mgmt_buffers.la_oenb_core\[93\],608.52
mgmt_buffers.mprj_logic1\[444\],608.39
net1007,608.325
mgmt_buffers.mprj_logic1\[425\],608.28
mgmt_buffers.mprj_dat_o_user\[3\],608.22
soc.core.la_out_storage\[101\],608.18
net1101,608.12
mgmt_buffers.mprj_logic1\[147\],608
mgmt_buffers.mprj_dat_o_user\[4\],607.56
mgmt_buffers.mprj_dat_i_user\[5\],606.62
soc.core.la_oe_storage\[25\],606.42
mgmt_buffers.mprj_dat_i_user\[26\],606.34
mgmt_io_out\[30\],606.3
_12064_,605.99
soc.core.la_out_storage\[55\],605.7
mgmt_buffers.la_data_out_core\[122\],605.62
net2531,605.395
mgmt_buffers.mprj_logic1\[420\],605.28
net1714,605.09
net2429,604.815
net1619,604.54
mgmt_buffers.la_data_in_core\[8\],604.46
mgmt_buffers.la_data_in_enable\[105\],603.98
net2534,603.84
net552,603.79
mgmt_buffers.la_oenb_core\[127\],603.62
soc.core.la_out_storage\[39\],603.41
net2745,603.24
mgmt_buffers.mprj_logic1\[421\],603.22
net12109,603.06
net1774,602.7
net2537,602.48
mgmt_io_out\[31\],602.44
net1380,602.18
mgmt_buffers.mprj_logic1\[272\],602.08
_11195_,602.06
net2158,601.92
mgmt_buffers.mprj_logic1\[413\],601.85
mgmt_buffers.mprj_dat_i_core_bar\[3\],601.72
net1363,601.52
mgmt_buffers.mprj_dat_i_core_bar\[13\],601.5
mgmt_buffers.mprj_logic1\[241\],601.28
_11297_,601.26
soc.core.spi_mosi,601.01
net1256,600.76
mgmt_buffers.mprj_dat_o_user\[1\],600.74
_11287_,600.72
net2560,600.64
_12323_,600.63
net1100,600.37
mgmt_io_oeb\[35\],600.32
mgmt_buffers.la_data_in_core\[80\],600.22
mgmt_buffers.mprj_dat_i_user\[3\],599.88
mgmt_buffers.mprj_logic1\[407\],599.76
mgmt_buffers.la_data_in_core\[6\],599.02
net2213,598.23
_11208_,598.1
mgmt_buffers.la_data_out_core\[118\],596.94
soc.core.VexRiscv.CsrPlugin_selfException_payload_badAddr\[28\],596.41
net2478,596.32
_11985_,596.28
mgmt_buffers.la_oenb_core\[125\],596.08
net1777,596.06
net2559,596.06
mgmt_buffers.la_data_in_core\[78\],596
net1904,595.54
spi_pll90_sel\[2\],595.48
mgmt_buffers.la_data_out_core\[127\],595.44
mgmt_buffers.mprj_logic1\[141\],595.38
net11829,595.26
net1913,594.96
_03434_,594.94
mgmt_buffers.la_oenb_core\[78\],594.45
mgmt_buffers.la_data_out_core\[123\],594.16
mgmt_buffers.la_data_out_core\[119\],593.68
mgmt_buffers.mprj_logic1\[138\],593.68
net1267,593.68
mgmt_buffers.la_oenb_core\[81\],593.6
mgmt_buffers.mprj_dat_o_user\[6\],593.48
mgmt_buffers.mprj_logic1\[142\],593.22
net677,593.21
net1699,592.83
net883,592.61
mgmt_buffers.mprj_logic1\[246\],592.6
net2754,592.48
mgmt_buffers.mprj_logic1\[393\],592.29
_11219_,592.2
net510,592.19
mgmt_buffers.mprj_dat_i_user\[6\],592.18
clknet_3_2_0_mgmt_buffers.caravel_clk,591.975
net2120,591.84
net2102,591.64
net2581,591.36
net2567,591.3
net1575,591.24
mgmt_buffers.la_data_out_core\[125\],591.02
net1717,590.95
mgmt_buffers.mprj_logic1\[146\],590.91
net804,590.7
net2302,590.505
net1533,590.42
mgmt_buffers.user_irq_core\[0\],590.4
net1343,590.4
net13045,590.4
net11781,590.22
_04262_,589.92
net1348,589.735
net1416,589.46
spi_pll90_sel\[1\],589.18
mgmt_buffers.mprj_dat_i_core_bar\[24\],589.08
net2555,589.02
net662,588.58
net1890,588.45
soc.core.la_oe_storage\[12\],588.3
mgmt_buffers.mprj_adr_o_core\[4\],588.25
net1695,588.22
mgmt_buffers.mprj_dat_i_core_bar\[22\],587.78
net2186,587.78
net2748,587.6
net666,587.46
soc.core.dff2_we\[3\],587.25
net1922,587.135
soc.core.hk_dat_i\[19\],587.11
mgmt_buffers.mprj_adr_o_user\[3\],586.98
net12993,586.89
net13020,586.76
net1910,586.74
soc.core.hk_ack,586.41
net2403,586.26
net993,586.2
net420,586.07
net2187,586.025
net1919,585.96
mgmt_buffers.la_data_out_core\[120\],585.78
net2556,585.6
net1023,585.19
net870,584.435
net2723,584.38
mgmt_buffers.mprj_dat_o_user\[5\],583.98
mgmt_buffers.mprj_logic1\[135\],583.395
spi_pll90_sel\[0\],583.38
net2513,583.36
mgmt_buffers.la_oenb_core\[80\],583.28
mgmt_buffers.user_irq_core\[1\],583.24
net2088,583.18
mgmt_buffers.la_oenb_core\[124\],582.64
_12214_,582.5
net1914,582.5
mgmt_buffers.la_data_in_core\[72\],582.04
net1909,581.9
net1915,581.76
net800,581.58
mgmt_buffers.mprj_dat_i_core_bar\[14\],581.04
net675,580.9
mgmt_buffers.mprj_dat_o_user\[8\],580.88
net426,580.82
mgmt_buffers.mprj_logic1\[129\],580.56
net2197,580.53
mgmt_buffers.mprj_dat_o_user\[9\],580.52
net13005,580.28
mgmt_buffers.la_data_in_core\[81\],580.08
mgmt_buffers.la_data_in_core\[73\],579.88
net13007,579.88
net2719,579.66
net1908,579.3
net422,579.14
mgmt_buffers.la_data_in_core\[114\],578.68
net2576,578.66
net448,578.655
net13052,578.3
net2569,578.24
net828,578.06
mgmt_buffers.mprj_dat_i_user\[7\],577.92
_11296_,577.42
mgmt_buffers.la_data_out_core\[124\],577.06
net1911,576.82
mgmt_buffers.mprj_logic1\[245\],576.44
mgmt_buffers.la_oenb_core\[68\],576.3
mgmt_buffers.la_oenb_core\[88\],576.28
soc.core.VexRiscv.IBusCachedPlugin_cache.io_cpu_decode_data\[28\],576.2
net2574,576.18
net850,576.17
soc.core.hk_dat_i\[20\],576.07
soc.core.la_oe_storage\[13\],575.78
net1846,575.4
net13022,575.36
net551,575.1
net2306,574.97
net13006,574.92
soc.core.la_out_storage\[14\],574.84
net875,574.785
mgmt_buffers.mprj_logic1\[385\],574.72
mgmt_buffers.la_data_in_core\[79\],574.58
net2327,574.45
net1307,573.76
net837,573.715
mgmt_buffers.la_data_in_core\[3\],573.44
net11788,573.22
mgmt_buffers.mprj_logic1\[388\],573.1
net1903,572.26
soc.core.VexRiscv.DebugPlugin_haltIt,572.18
net1541,572.12
net987,572.085
mgmt_buffers.la_data_in_enable\[110\],571.86
soc.core.la_out_storage\[36\],571.74
mgmt_buffers.mprj_logic1\[140\],571.66
net973,571.34
spi_pll_sel\[2\],571.28
mgmt_buffers.mprj_dat_i_core_bar\[26\],571.04
net1384,570.82
net2488,570.82
net10745,570.435
net4310,570.3
net2243,569.82
net1722,569.73
soc.core.la_oe_storage\[98\],569.35
ext_reset,568.82
net1918,568.78
mgmt_buffers.mprj_logic1\[415\],568.3
net2575,567.12
net1906,567.1
mgmt_buffers.la_data_in_core\[70\],566.9
mgmt_buffers.mprj_logic1\[417\],566.88
net2699,566.72
net1381,566.42
net2483,566.34
net1790,565.68
spi_pll_sel\[1\],565.52
soc.core.hk_cyc,565.12
mgmt_buffers.mprj_dat_i_user\[27\],564.66
mgmt_io_out\[28\],564.56
net1120,563.95
net1917,563.92
net2078,563.9
net13004,563.54
net2595,563.34
net1028,562.72
net1174,562.38
net2212,561.59
net2570,561.42
mgmt_buffers.mprj_logic1\[132\],560.97
net1065,560.935
net2498,560.76
mgmt_io_out\[27\],560.64
mgmt_buffers.mprj_logic1\[382\],560.5
net1376,560.5
mgmt_buffers.mprj_dat_i_core_bar\[23\],560.27
net1535,560.26
mgmt_buffers.mprj_dat_i_user\[19\],559.58
soc.core.la_out_storage\[38\],559.58
soc.core.la_oe_storage\[41\],559.565
net19,559.54
net3280,559.525
net2480,559.48
net1916,559.04
mgmt_buffers.la_oenb_core\[75\],559
mgmt_buffers.la_data_in_enable\[123\],558.52
_12026_,558.4
_11291_,558.22
mgmt_buffers.la_data_in_core\[77\],557.98
net1441,557.89
soc.core.hk_dat_i\[25\],557.79
mgmt_buffers.la_data_in_core\[75\],557.28
mgmt_buffers.mprj_dat_i_user\[20\],557.26
mgmt_buffers.mprj_logic1\[408\],557.2
_11286_,556.84
net1810,556.24
soc.core.debug_oeb_storage,556.19
mgmt_io_out\[25\],556.12
net1716,556.12
net13010,556.04
net1907,555.96
_10954_,555.855
soc.core.RAM256.Do0_pre\[0\]\[6\],555.79
net13015,555.68
mgmt_buffers.la_oenb_core\[85\],555.62
net13043,555.32
mgmt_buffers.mprj_dat_i_user\[4\],555.12
net2496,554.96
net4530,554.86
_03435_,554.7
net1798,554.7
_14263_,554.52
_11231_,554.36
net991,554.34
soc.core.la_oe_storage\[45\],554.33
net443,554.24
spi_pll_sel\[0\],553.92
mgmt_io_out\[3\],553.67
net12183,553.39
net1905,553.08
net1458,552.685
_11271_,552.6
mgmt_buffers.mprj_logic1\[51\],552.6
net1696,552.6
net671,552.42
net13017,552.4
net1339,552.34
mgmt_buffers.mprj_logic1\[125\],552.05
net2565,552
user_io_out\[0\],551.78
mgmt_buffers.mprj_dat_i_core_bar\[4\],551.74
_11276_,551.44
net2742,551.02
net1900,550.76
mgmt_buffers.mprj_logic1\[404\],550.62
net1126,550.56
soc.core.hk_dat_i\[0\],550.55
net2439,550.42
net13001,550.24
soc.core.hk_dat_i\[28\],550.03
net2090,549.74
net10787,549.675
_11174_,549.56
net1460,549.1
soc.core.RAM256.Do0_pre\[0\]\[0\],548.89
net451,548.675
net2487,548.66
net2405,548.24
net1118,548.22
net1404,547.99
soc.core.RAM256.Do0_pre\[0\]\[4\],547.91
mgmt_buffers.mprj_dat_i_user\[9\],547.84
soc.core.RAM256.Do0_pre\[0\]\[20\],547.71
net994,547.505
soc.core.RAM256.Do0_pre\[0\]\[7\],547.49
net9433,547.3
net1102,547.225
mgmt_buffers.mprj_adr_o_user\[17\],547.02
mgmt_buffers.la_data_out_core\[116\],546.78
